Id,SalePrice
2736,131472.70722070834
2737,114047.11759559547
2738,139499.31248644667
2739,164221.78452566187
2740,131788.1555205984
2741,145977.4389650913
2742,168673.91157005145
2743,158195.23520836618
2744,160909.124791388
2745,137689.6255667721
2746,131251.78679584523
2747,161613.662187016
2748,133545.14344296264
2749,127817.02496042229
2750,128170.69680637018
2751,132115.57656198522
2752,212927.82015832173
2753,140763.34447589456
2754,191139.3788584559
2755,136278.31170740715
2756,88956.52327043701
2757,71253.24117240809
2758,90383.25344755179
2759,157066.5474380573
2760,115594.25667734614
2761,138603.76993886408
2762,139332.82306807255
2763,199380.5994181315
2764,170818.7909693545
2765,292621.8988636843
2766,141734.589746276
2767,81824.3380976825
2768,119741.73046439218
2769,121894.77861757066
2770,151683.84042314877
2771,108839.75420533329
2772,116715.5292082427
2773,169849.84565916518
2774,145803.73848186232
2775,116201.76701026561
2776,149991.9745547109
2777,164890.36084541277
2778,106647.47215212694
2779,119343.58127132709
2780,94481.15743896176
2781,100173.71606599573
2782,96015.99162883444
2783,92388.3246147189
2784,131776.8606756301
2785,140180.79287789512
2786,70293.68466869423
2787,141610.6514371754
2788,76505.48859153537
2789,170811.51864820937
2790,95662.55972413917
2791,109943.57013301407
2792,71239.65750289516
2793,154473.08349919642
2794,94734.92575464088
2795,120939.66028143647
2796,94535.57853418904
2797,222681.2732498857
2798,108670.1142877013
2799,124789.86715799956
2800,71299.98110342176
2801,111558.21827104063
2802,131147.37862296926
2803,167284.9339592896
2804,131673.2199022597
2805,105453.68913289659
2806,82595.46115386699
2807,160269.45039437604
2808,145400.23149026203
2809,127959.33623915567
2810,120092.5617434708
2811,162581.4558190573
2812,166158.1260706524
2813,159567.2291756096
2814,156035.32196307566
2815,102116.33113260826
2816,254300.41624687568
2817,158109.19455806084
2818,137516.6883198923
2819,167546.6283402608
2820,140452.33811213297
2821,105518.1555397046
2822,203816.62080635605
2823,325133.70709832566
2824,167221.86150641853
2825,156842.0149259969
2826,136854.93076663231
2827,143800.4661891804
2828,214933.27487819447
2829,240836.32327581415
2830,225908.72203181696
2831,174841.22744013564
2832,248267.05610411114
2833,291952.91648062074
2834,215948.74759985993
2835,224803.0978053408
2836,191720.8531612522
2837,154262.01488519035
2838,145023.5760659047
2839,176919.05131099405
2840,200818.4246635385
2841,209570.5960989691
2842,235609.8828313626
2843,151542.42559310817
2844,183107.54774381415
2845,124258.69469667766
2846,215255.17594367854
2847,199812.32661229125
2848,231661.7892463816
2849,202545.30679307788
2850,286675.22710682254
2851,236068.9725547298
2852,237556.62169424343
2853,231798.6899491199
2854,143874.4158391079
2855,208332.85420970945
2856,198311.2893237689
2857,192823.02128770162
2858,214635.63947174835
2859,112719.46841619036
2860,141824.22911369495
2861,128050.86287268384
2862,208727.10408117977
2863,134673.54055194647
2864,251463.07782864425
2865,151271.19784367544
2866,154661.77598509085
2867,97991.12929148597
2868,96877.77941121011
2869,96781.57508016078
2870,123072.17035751055
2871,78520.8154037535
2872,47121.1120628627
2873,94293.54044325113
2874,150350.52771296952
2875,115863.54622169565
2876,179037.6807270436
2877,142675.7395295677
2878,145935.53957584637
2879,133533.53348839187
2880,103292.60203602545
2881,127004.97903230318
2882,160860.15080868662
2883,177869.97764628322
2884,192999.2042924722
2885,176340.7732422545
2886,217445.79134935152
2887,101129.83828593645
2888,148693.14286132145
2889,60291.629259459
2890,80658.40458803621
2891,140586.73864824406
2892,59074.309560980204
2893,89555.55093792047
2894,59509.398746950385
2895,314042.3340540667
2896,264867.21362152306
2897,224845.78731209476
2898,151851.74637853817
2899,218475.16316326387
2900,160515.75946185566
2901,230994.3358813161
2902,212002.3394347308
2903,339672.647943734
2904,350175.5015742243
2905,92955.61666665357
2906,198872.18771904078
2907,117181.83439084908
2908,128617.13913217622
2909,160499.69346761086
2910,80034.37357344393
2911,82821.93074722364
2912,157749.73621814232
2913,83301.80765473253
2914,81589.16460642926
2915,93239.79886089025
2916,84739.18118243458
2917,160990.64233022585
2918,125245.22474263966
2919,239249.55708519288
